,season,episode,title,speaker,line,category
1620,9,14,Vandalism,Angela,"No. No children. Our house is not kid-friendly. Most of our furniture is sharp. Also, ew. It will mostly be campaign donors.",Personal
1621,9,14,Vandalism,Angela,"No, no, please. You know, actually, none of you could even really make the cut for this thing. Which I am so sad about.",Interpersonal
1622,9,14,Vandalism,Oscar," Angela. You're going to find out, so I thought I'd let you know that, uh, Robert invited me too.",Interpersonal
1623,9,14,Vandalism,Oscar,"Angela's husband and I are in love. But, as a politician in this town, you still need the conventional blonde wife on your lawn signs. He is risking everything to have me there today.  Me.",Personal
1624,9,14,Vandalism,Angela," We agreed that you wouldn't be seen with him in public. It's humiliating for me. Well, if you get to bring a stud, maybe I do too.",Interpersonal
1625,9,14,Vandalism,Oscar,I was politely saying nothing can be done. I thought I was clear.,Opinions
1626,9,14,Vandalism,Angela,"Exciting news. There's room for one more at my son's birthday event. And, I want you.",Personal
1627,9,14,Vandalism,Angela,What? Wait. The state transportation secretary will be there. You could sell your beet salt idea to the highway people.,Humour
1628,9,14,Vandalism,Oscar, That painting is just... How can anyone that weighs less than a guinea hen be so terrifying?,Humour
1629,9,14,Vandalism,Angela," Oh, Robert, you're horrible.  Simon, Maxine.  Who let you guys in here?",Interpersonal
1630,9,14,Vandalism,Toby, You sort of deserve an apology here. Frank?,Interpersonal
1631,9,14,Vandalism,Toby,There were two or three 'sorry's in there. ,Interpersonal
1632,9,14,Vandalism,Oscar,One of his tee shots can wipe out a whole owl population.,Humour
1633,9,14,Vandalism,Oscar,"Maybe I should be insulted that he only invited me here to be his token Mexican friend. But, he could of invited any number of Hispanics that he knows. His gardener, Rogelio. Or he could've invited... Rogelio. But, he chose me. Rogelio's Malaysian... The son of a bitch is Malaysian.",Personal
1634,9,15,Couples Discount,Angela,They have a nail salon there where I get my feet detailed.  They use a watch repair kit.,Personal
1635,9,15,Couples Discount,Oscar,"Darryl, everyone seems to be pairing off. Do you want to pretend to be a couple so we get the...",Personal
1636,9,15,Couples Discount,Oscar,"All right, it'll be easy. Don't be nervous, just follow my...",Humour
1637,9,15,Couples Discount,Oscar, Hi. We'd like a couples discount on a pair of foot massages.,Personal
1638,9,15,Couples Discount,Oscar,We are together. Romantically.,Humour
1639,9,15,Couples Discount,Oscar,What happened? We thought you were coming back tomorrow.,Logistics
1640,9,15,Couples Discount,Oscar,"So, you're concerned about peoples' long absence from their place of work?",Logistics
1641,9,15,Couples Discount,Jan,Seriously? You're calling me a few weeks after finalizing our contract to gouge me now for more money? Is that what you're doing?,Logistics
1642,9,15,Couples Discount,Jan,"You know what? You know what, uh, Nard dog? There is an option in the contract that allows me to back out within 30 days of signing. So, I would like to exercise that option.",Logistics
1643,9,15,Couples Discount,Jan,Tell Angela to send me a final invoice.,Logistics
1644,9,15,Couples Discount,Angela,"Yes, well, as you know, we get paid on Fridays. And you haven't been here for 12 Fridays. ",Logistics
1645,9,15,Couples Discount,Angela,It's a bonus check. For you. From Wallace. Because the branch exceeded it's targets over the past quarter.,Logistics
1646,9,15,Couples Discount,Oscar,A quarter's three months. That's how long you've been gone.,Logistics
1647,9,16,Moving On,Angela,"Dwight, that's awful.",Interpersonal
1648,9,16,Moving On,Angela,"What do you mean by ""poisoned""?",Interpersonal
1649,9,16,Moving On,Toby,"You can't fire Pete. You understand why, right?",HR
1650,9,16,Moving On,Toby,"Oh, Andy, we had this exact same conversation when you wanted to get rid of Nellie. You can't just get rid of people over grudges.",HR
1651,9,16,Moving On,Toby,"Alright, well look. While I have you here, this is a relationship disclosure form for Pete & Erin.",Logistics
1652,9,16,Moving On,Toby,"It's just boiler plating, you don't have to read it.",Logistics
1653,9,16,Moving On,Toby,I already signed it. I was just showing you.,Logistics
1654,9,16,Moving On,Toby,"Andy, it's not the original. And destroying it will not stop them from dating. Andy.  It's the original.",Logistics
1655,9,16,Moving On,Angela, I'm gonna give your aunt a proper bath and a haircut like a lady! And you two are gonna shut up about it! Do you have a bathtub?,Personal
1656,9,16,Moving On,Toby,Hey Nellie. Mmm. I am so sick of February. It's the shortest month but it sure doesn't feel that way. We should catch up.,Interpersonal
1657,9,16,Moving On,Toby,Y'know I've been going over my notes from the trial...,Personal
1658,9,16,Moving On,Toby,...feel like I may have glossed over a few...,Personal
1659,9,16,Moving On,Toby,I've been drafting a letter.,Logistics
1660,9,16,Moving On,Angela,Oh hush. Loose braids reflect a loose character. Now stay still.,Humour
1661,9,16,Moving On,Angela,"I think your hair is much too long for your age, by the way.",Interpersonal
1662,9,16,Moving On,Toby,I'm going to the prison. This afternoon. I'm gonna talk to the strangler.,Personal
1663,9,16,Moving On,Toby,Well I just wanted to say I'm doing it. ,Personal
1664,9,16,Moving On,Toby,"Hi, I'm uh, Toby Flenderson. I'm here to see George Howard Scubb.",Personal
1665,9,16,Moving On,Toby,"This is the prison. Uh, I am not going in there with expectations, per say. Uh, I will meet George Howard Scubb. I will tell him that I believe he is innocent. I would understand if he felt motivated to hug me. I would understand if a friendship began. How did, how did Bogart put it?  I think this is a start of my first friendship.",Personal
1666,9,16,Moving On,Oscar,"You could all be doing this, just saying.",Personal
1667,9,16,Moving On,Oscar,"I watch way too many ads online and I don't do enough situps. So I bought these. Now, every time an ad pops up online, I get 30 seconds of ab blasting. I call it Ads for Abs. Ironically, I learned about the boots from an ad online.",Personal
1668,9,16,Moving On,Oscar,"I'll tell you why. Because...the floor...is...disgusting. Yeah, my trainer said everybody fails working out, that's how you win. Alright  Ok. Kevin? A little help buddy?",Humour
1669,9,16,Moving On,Oscar,"Just- People! I'm not going anywhere. Soon, my core will get strong again and when that happens I'll be able to- Head rush! Ah! Can someone please help me?  I- Hey! I'm not going anywhere! I'll be right here! Oh that's not good.  Hey guys! I've got twenty bucks for anyone who will help me. Kevin, would you like a pizza?",Humour
1670,9,17,The Farm,Oscar,"I'm so sorry, Dwight. And if you want me to be there, of course I will go. I just... have a personal training session...",Interpersonal
1671,9,17,The Farm,Oscar,I get red dirt. Nobody is getting red dirt. I should've kept my mouth shut. We're not even that close. I've only known Dwight... 12 years. 12 years. Time is a son of a bitch.,Interpersonal
1672,9,18,Promos,Angela,Can we skip the color commentary and just have Andy go out there and fire her?,HR
1673,9,18,Promos,Toby,He- he can't do that. Turns out she's allowed to have feelings of sexual arousal. It doesn't become a violation until she physically acts on it.,HR
1674,9,18,Promos,Oscar,"Toby, how do you propose that we-",Logistics
1675,9,18,Promos,Angela,"Here you go. And good for you Dwight, I'm so glad you found someone. I bet she's got kind eyes.",Interpersonal
1676,9,18,Promos,Angela,Dwight is dating a brussel sprout farmer named Esther. She's coming here this afternoon with her father. Who knows? Maybe she'll be pulling the horse cart! ,Personal
1677,9,18,Promos,Oscar,There's a promo for the new documentary on the web.,Logistics
1678,9,18,Promos,Angela,Your screen is all black. You just unplugged your computer.,Logistics
1679,9,18,Promos,Angela,I bet she does. I bet she'll eat them right out of your hand with those big strong teeth.,Humour
1680,9,18,Promos,Angela,"I guess men find Esther attractive. I mean if there are chubby chasers, then there are men that like that....thing.",Opinions
1681,9,18,Promos,Toby,"A little ironic that I'm going to be kind of a TV star, because my last Chad Flendermen novel  was based on a murdered TV star. The small screen-",Personal
1682,9,18,Promos,Oscar,"Hey guys, I just found another promo. It's in Danish. I guess it's gonna start airing in Denmark.",Logistics
1683,9,18,Promos,Angela,"What about me? ""Klokken tre pige""",Interpersonal
1684,9,18,Promos,Angela,"What? Why would they...wait a second, wait a second! What was that?  Oh! I didn't know they were filming then!",Logistics
1685,9,18,Promos,Oscar,It looks like the camera man was hiding behind the shelves.,Logistics
1686,9,18,Promos,Angela,"There was much more secret filming than I expected.  But I am fine with it, I mean it. I am.",Opinions
1687,9,18,Promos,Oscar,Are you kidding me? It's like half the show is secret footage.,Opinions
1688,9,18,Promos,Oscar,"Yes, Erin. They film us at night when we're sleeping. Cause that makes great TV!",Humour
1689,9,18,Promos,Oscar,I'm sorry sweetie. This whole thing is just freaking me out.,Personal
1690,9,18,Promos,Oscar,"I have been very honest with you guys. In a way that could seriously impact the political career of a very good friend of mine. You're not going to use any of that, are you?",Interpersonal
1691,9,18,Promos,Angela,I think we need to figure out what's going on. I might just take a little walk.,Personal
1692,9,18,Promos,Oscar,"Ok everyone, turn off your mikes.",Logistics
1693,9,18,Promos,Angela,We need to know more. Did their shots have sound? What exactly did they get on tape?,Logistics
1694,9,18,Promos,Angela," Alright, how much have you revealed on camera about your relationship with the senator?",Logistics
1695,9,18,Promos,Angela,Oh!  Stop it! Stop kissing him! Someone needs to call and warn him. This could ruin his career.,Interpersonal
1696,9,18,Promos,Oscar,"Um the documentary's going to be airing soon, and, and you look great in the promos.",Logistics
1697,9,18,Promos,Oscar,"Hey, I get the sense you're gonna be outed as gay.",Personal
1698,9,18,Promos,Angela,"Yes and I cheated on you with Dwight, it looks like they got it on film. I didn't tell you about it.",Interpersonal
1699,9,19,Stairmageddon,Oscar,Our office has an unusually large number of... unusually large people.,Logistics
1700,9,19,Stairmageddon,Oscar,"So when something as routine as elevator maintenance happens, and people are forced to expend cardiovascular effort, we have to compare it to the end of time.",Logistics
1701,9,19,Stairmageddon,Oscar,"""The Office: An American Workplace airing on PBS next month is a documentary following the employees of Scranton's own Dunder Mifflin Paper Company!""",Logistics
1702,9,19,Stairmageddon,Toby,"Oh, sure, lots of times. Yeah. Wait, you and Pam aren't in couple's counseling, are you? Oh, God.",Interpersonal
1703,9,19,Stairmageddon,Toby,"Oh, you guys. Kelly called it. 2013. So sï¿½hey! Hey! Hey, no! No! Get outta here. Clark, get outta here.",Logistics
1704,9,19,Stairmageddon,Toby,"Yes, it is your mistake. He's lingering. So annoying. I'm gonna kill him. How can I help? I'm here.",Interpersonal
1705,9,19,Stairmageddon,Angela,"Thank you, Stan. Oh, honey. Â Look, I just want our life to get back to normal. Ribbon cuttings, charity balls.",Personal
1706,9,19,Stairmageddon,Angela,"All right, if I have to be the good wife, I'll be the best damn wife there is. Correction. Best darn wife. Sorry, I'm a better wife than that. ",Personal
1707,9,19,Stairmageddon,Toby,You're really there to talk to each other. I would say that the therapist is more of a facilitator.,Opinions
1708,9,19,Stairmageddon,Toby,"He might start by asking each of you, ""Why do you think you're here?""",Interpersonal
1709,9,19,Stairmageddon,Toby,"I mean, what's the end date? It must be really hard for her to sign on to be unhappy if she doesn't know when it's gonna end.",Interpersonal
1710,9,20,Paper Airplane,Toby,"Hey I left my glasses down here somewhere. Crossing through, beep beep. ",Logistics
1711,9,20,Paper Airplane,Toby,"Alright, it's getting gooier so we'll just do it later.",Logistics
1712,9,20,Paper Airplane,Oscar,Why wouldn't you use your own life? Erin just dumped you.,Interpersonal
1713,9,20,Paper Airplane,Angela,Nellie you didn't tell us we could win money.,Logistics
1714,9,20,Paper Airplane,Angela,"Me? Oh, I'm fine. I mean, sure, times are leaner now that I'm separated from the Senator. But my new studio apartment is just fine  for me.. and Phillip... and Tinky... and Crinklepuss, and Bandit 2, and Pawlick Baggins, and Lady Aragorn and their 10 kittens.",Personal
1715,9,20,Paper Airplane,Angela,"I had a chance with Dwight, but I didn't take it. And if I went back now, when I'm broke and he just inherited a farm, I'd be one of those gold-digging tramps you read about that try to bag a farmer.",Personal
1716,9,20,Paper Airplane,Angela," Well, I guess you needed the money more than me huh? Use it wisely.",Interpersonal
1717,9,20,Paper Airplane,Angela,"I was disappointed in Dwight today. He showed a weakness that was unbecoming. Even if he did do it for me. I don't need pity and I don't need charity. I have my dignity and that's enough. And as long as I have that, I'll be ok.",Interpersonal
