season,episode,title,scene,speaker,line,
5,20,New Boss,3763,Michael,Newsflash: I've been here for fifteen years. Headline: You have been here one day. End of story. You have no right to cancel my fifteenth anniversary party. End of story. End of story. End of story!,
5,20,New Boss,3763,Charles,"I don't know if I have hurt your feelings or you do not disagree with my methods, but it is over.",
5,20,New Boss,3763,Michael,"Ok, no, no, no, no. No. You know what? I'm going to New York. And I am going to talk to David Wallace.  I'm going to tell him everything. And I'm sorry to say, you're screwed. And, you know what? You are gonna be through. And I'm sorry. I'm sorry to do that to you. Do you even know how paper is made? It's not like steel. You don't put it into a furnace. If you put paper into a furnace, you know what would happen? You'd ruin it. ",
5,20,New Boss,3764,Charles, Come in.,
5,20,New Boss,3764,Jim,Hey.,
5,20,New Boss,3764,Charles,Hey.,
5,20,New Boss,3764,Jim,"Alright, Charles, I've gotta be honest. I think we really got off on the wrong foot here. And, truth be told, I'm a pretty smart guy, and, uh, a hard-worker. And a great number two for the office.",
5,20,New Boss,3764,Charles,Number two?,
5,20,New Boss,3764,Jim,Second-in-command to Michael.,
5,20,New Boss,3764,Charles,"Oh, I didn't know that position existed.",
5,20,New Boss,3764,Jim,"Oh, that's because at first it was a made up position for Dwight, just to make him feel better, assistant to the regional manager. But then he lost that, and Michael gave it to me.",
5,20,New Boss,3764,Charles,So you're the assistant to the regional manager?,
5,20,New Boss,3764,Jim,"Assistant regional manager, yeah.",
5,20,New Boss,3764,Charles,Any responsibilities come with it?,
5,20,New Boss,3764,Jim,"No, not exactly.",
5,20,New Boss,3764,Charles,So you keep this made up position? It's important to you?,
5,20,New Boss,3764,Jim,"Alright, I will, um, I'm just gonna let you get back to that.",
5,20,New Boss,3764,Charles,"Yeah, would you, uh?",
5,20,New Boss,3764,Jim,Yep. ,
5,20,New Boss,3765,Michael,"Hello, Stephanie. Ok, where is he? ",
5,20,New Boss,3766,David, Michael.,
5,20,New Boss,3766,Michael, So is this the meeting you've been in all day?,
5,20,New Boss,3766,David,"How did you get here, Michael?",
5,20,New Boss,3766,Michael,I drove.,
5,20,New Boss,3766,David,Ok.,
5,20,New Boss,3767,Michael,"Cancelled my fifteenth anniversary party. Just pulled the rug out from under me. And he said no figs. I've already bought em. And I don't have a place to store them. So, I feel like I've been sort of boned.",
5,20,New Boss,3767,David,Michael. Listen-,
5,20,New Boss,3767,Michael,"Do you talk to him about this? You've talked to him all day, obviously. Did you talk to him about this?",
5,20,New Boss,3767,David,"Well, I didn't know about the figs, specifically. . .",
5,20,New Boss,3767,Michael,"Ok. Then I don't get it. It doesn't make any sense to me. Because I thought in the new system I was supposed to talk to Charles, and then Charles was supposed to talk to you, and that would dilute any need for me to ever talk to you again.",
5,20,New Boss,3767,David,That's not exactly-,
5,20,New Boss,3767,Michael,Clearly that's what you wanted.,
5,20,New Boss,3767,David,No.,
5,20,New Boss,3767,Michael,Fifteen years I have been here. And I have sacrificed a lot.,
5,20,New Boss,3767,David,Yes.,
5,20,New Boss,3767,Michael,I've put having a family on hold.,
5,20,New Boss,3767,David,We didn't ask you to do that.,
5,20,New Boss,3767,Michael,And I've never gone hang-gliding. And I've never driven my car to the top of Mount Washington.,
5,20,New Boss,3768,Charles,Ok. Nice meeting everyone. I'll see you in a couple of weeks.,
5,20,New Boss,3768,Andy,Cool.,
5,20,New Boss,3768,Dwight,Excellent.,
5,20,New Boss,3768,Angela,"It was very nice meeting you, Charles Miner.",
5,20,New Boss,3768,Jim,See ya. See ya.  Bye!,
5,20,New Boss,3769,Jim,"And for my next trick, I will make my career disappear.",
5,20,New Boss,3770,Kelly,"I could see our kids facing obstacles being half-Black and half-Indian, but it's so worth it, you guys.",
5,20,New Boss,3770,Phyllis,It's just me here.,
5,20,New Boss,3770,Kelly,I am going to get him to buy me a prime rib tonight.,
5,20,New Boss,3770,Phyllis,I think he left.,
5,20,New Boss,3770,Kelly,What?! Move! ,
5,20,New Boss,3771,Angela," Hello, Charles? Charles!",
5,20,New Boss,3771,Kelly,Hey! Is that his scarf?,
5,20,New Boss,3771,Angela,No! ,
5,20,New Boss,3772,Angela," Charles and Kelly? Absolutely not. He is a sophisticated man. He does not need to go dumpster-diving for companionship, ok?",
5,20,New Boss,3773,Michael,"I don't understand that after fifteen years of service here, I have to get in the car and drive to New York in order to talk to you. That doesn't seem right to me. That doesn't seem fair. And I think that I've earned more than that.",
5,20,New Boss,3773,David,"Yeah. You're right. Yes. I get it. I get it, Michael. Here's what I'm going to do-",
5,20,New Boss,3773,Michael,Ok.,
5,20,New Boss,3773,David,"We will move some money around, and I will personally see to it that you have your party, you have your figs. I will be in attendance. It's gonna be great. How's that?",
5,20,New Boss,3773,Michael, I quit.,
5,20,New Boss,3773,David,What?,
5,20,New Boss,3773,Michael,You have no idea how high I can fly.,
5,21,Two Weeks,3774,Michael,"I had no idea when I got in that car and headed to New York I was going to quit. I got on that ramp and I thought two hours, two hours to go. Feeling good. Listen to some tunes. Should've peed before I left.",
5,21,Two Weeks,3774,Kelly,Michael get to the good part.,
5,21,Two Weeks,3774,Michael,"Okay, so. I get up to the building, I get to the revolving door... broken! So I have to take the normal door.",
5,21,Two Weeks,3774,Oscar,At least he is in the building.,
5,21,Two Weeks,3774,Michael,"No, No! I was so nervous it was the wrong building! I walked into the wrong building!",
5,21,Two Weeks,3775,Pam,He finally has a story everyone wants to hear... and he knows it.,
5,21,Two Weeks,3776,Pam,"Okay focus. Focus. You're in the right building, you're with the right people; what happened?",
5,21,Two Weeks,3776,Michael,"I looked at Wallace and I said ""I quit!"" and as I turned to leave I looked back and I said ""You have no idea how high I can fly.""",
5,21,Two Weeks,3776,Stanley,Did you tell him how sick of him you were?,
5,21,Two Weeks,3776,Michael,Why would I do that?,
5,21,Two Weeks,3776,Angela,"Well, wouldn't it feel good to tell him that he was incompetent?",
5,21,Two Weeks,3776,Kevin,That he's wasted 15 years of your life?,
5,21,Two Weeks,3776,Meredith,Did you spit in his face?,
5,21,Two Weeks,3776,Michael,You guys have thought about this a lot more than I have. I just winged it.,
5,21,Two Weeks,3777,Oscar,I love a good quitting story. It makes me feel like I have control over my own life. Gives me hope. Maybe I will have one of own someday.  But I dream... so...,
5,21,Two Weeks,3778,Jim," About a week ago, Michael gave his 2-week notice. And, surprisingly there is a very big difference between Michael trying and Michael not trying.",
5,21,Two Weeks,3779,Kevin,Michael is that scotch?,
5,21,Two Weeks,3779,Michael,"Scotch with Splenda. Tastes like Splenda, gets you drunk like scotch.  Clinky, clinky-clink. Come-on... come on, come on.",
5,21,Two Weeks,3780,Michael," What am I gonna do? I'll tell ya what I'm gonna do. I gonna do a little bit of this, a little bit of that. I gonna stay up all day. Gonna sleep it up all night. I'm gonna give it a OHH! HEY! HO! And I'm going to stop worrying about calories.",
5,21,Two Weeks,3781,Stanley,"Maybe you should go into your office, close the door, and make some calls about jobs?",
5,21,Two Weeks,3781,Michael,I have a job.,
5,21,Two Weeks,3781,Andy,For four more days.,
5,21,Two Weeks,3781,Pam,Do you have any leads on a job?,
5,21,Two Weeks,3781,Michael,"Pam, what you don't understand is that at my level you just don't look in the want-ads for a job. You are head-hunted.",
5,21,Two Weeks,3781,Jim,You called any headhunters?,
5,21,Two Weeks,3781,Michael,Any good headhunter knows I am available.,
5,21,Two Weeks,3781,Dwight,"Any really good headhunter would storm your village at sunset with overwhelming force and cut off your head with a ceremonial knife,",
5,21,Two Weeks,3781,Jim,"Right, cause that's what we are talking about.",
5,21,Two Weeks,3781,Charles,"Uh, I need you to go over this client list and indicate any wrong or false data.",
5,21,Two Weeks,3781,Michael,You're 'I need you to' is my command.,
5,21,Two Weeks,3781,Charles,Okay.,
5,21,Two Weeks,3782,Andy,Hey Michael...,
5,21,Two Weeks,3782,Michael,Hey.,
5,21,Two Weeks,3782,Andy,Can I talk to you a minute?,
5,21,Two Weeks,3782,Michael,You can talk to me for as long as you want. I have all the time in the world.  Oh God! Blech! Phyllis!,
5,21,Two Weeks,3782,Andy,I just wanted to tell you that... Oh What?  What's that?,
5,21,Two Weeks,3782,Michael,Oh! Hey. What is this about?,
5,21,Two Weeks,3782,Andy,"Um, you know, cause your leaving and so, it's a farewell...",
5,21,Two Weeks,3782,Michael,Oh.,
5,21,Two Weeks,3782,Andy,I hope I get to work with you someday again.,
5,21,Two Weeks,3782,Michael,"Me too, me too. Is this wine?",
5,21,Two Weeks,3782,Andy,Ah... busted. Yes,
5,21,Two Weeks,3782,Michael,I already have wine.,
5,21,Two Weeks,3782,Andy,Oh.,
5,21,Two Weeks,3783,Isaac, Hello.,
5,21,Two Weeks,3783,Pam,Hi.,
5,21,Two Weeks,3783,Isaac,Isaac Silby here for the interview,
5,21,Two Weeks,3783,Pam,"Uh, yes. Please have a seat. It'll be a few minutes.",
5,21,Two Weeks,3783,Isaac,Thank you.  You interviewing too?,
5,21,Two Weeks,3783,Michael,Hmm?,
5,21,Two Weeks,3783,Isaac,Interviewing?,
5,21,Two Weeks,3783,Michael,For?,
5,21,Two Weeks,3783,Isaac,Regional manager.,
5,21,Two Weeks,3783,Michael,Yes I am.,
5,21,Two Weeks,3784,Charles,For regional manager I've decided to go with an outside hire. For obvious reasons.,
5,21,Two Weeks,3785,Michael,Where you from?,
5,21,Two Weeks,3785,Isaac,Philly.,
5,21,Two Weeks,3785,Michael,That's a drive!,
5,21,Two Weeks,3785,Isaac,"Yeah, well this is one of the few places that's hiring. It's uh, its brutal out there.",
5,21,Two Weeks,3786,Kevin,Pam?,
5,21,Two Weeks,3786,Pam,Hmm?,
5,21,Two Weeks,3786,Kevin,When will the new copier be ready?,
5,21,Two Weeks,3786,Pam,I'm working on it Kev.,
5,21,Two Weeks,3786,Kevin,You said it would be ready by today. And it is today.,
5,21,Two Weeks,3786,Pam,It'll be ready soon.,
5,21,Two Weeks,3786,Kevin,Soon could mean anything. Soon could be 3 weeks.,
5,21,Two Weeks,3786,Pam,Is that what 'soon' means to you?,
5,21,Two Weeks,3786,Kevin,Sometimes.,
5,21,Two Weeks,3786,Pam,Then come back soon.,
5,21,Two Weeks,3787,Pam,"During the course of business, a copier goes though something called 'Normal wear and tear.'",
5,21,Two Weeks,3788,Creed, I think it's 75 cents.,
5,21,Two Weeks,3788,Oscar,That's a lot.,
5,21,Two Weeks,3789,Angela," Bandit, No! No no no!",
5,21,Two Weeks,3790,Kevin, Oh!,
5,21,Two Weeks,3791,Pam,"Yesterday, they delivered the new one. But they didn't set it up. So my day just got a little more interesting. ",
5,21,Two Weeks,3792,Jim, Its Monster dot com. Singular.,
5,21,Two Weeks,3792,Michael,Thank you. ,
5,21,Two Weeks,3793,Michael,"You work in paper long enough, you get to know the players. ",
5,21,Two Weeks,3793,Phone,"Hi, you've reached Prince Paper. We are sad to inform you that after 40 years of serving the community we are no longer in business. Thank you for your support. May God bless you.  Bye!",
5,21,Two Weeks,3793,Michael, What am I gong to do? Uh... .,
5,21,Two Weeks,3794,Michael,PSST! PSST!,
5,21,Two Weeks,3794,Jim,Yeah... .you want me to come in your office? Oh.,
5,21,Two Weeks,3795,Michael,"Okay, oh okay, okay. Close your eyes.",
5,21,Two Weeks,3795,Jim,I would prefer not to.,
5,21,Two Weeks,3795,Michael,Just close your eyes. I'm going to start my own paper company.,
5,21,Two Weeks,3795,Jim,You're starting your own paper company?,
5,21,Two Weeks,3795,Michael,yeah!,
5,21,Two Weeks,3795,Jim,Why?,
5,21,Two Weeks,3795,Michael,Can you believe... cause I know paper. I know everything there is to know about paper.,
5,21,Two Weeks,3795,Jim,Do you know the industry is in decline?,
5,21,Two Weeks,3795,Michael,Yeah! Oh God. I practically invented decline.,
5,21,Two Weeks,3795,Jim,Right.,
5,21,Two Weeks,3795,Michael,"Right, I know paper, I know how to manage. I have a name, close your eyes.",
5,21,Two Weeks,3795,Jim,"No, I did that before, it added nothing.",
5,21,Two Weeks,3795,Michael,Close them.,
5,21,Two Weeks,3795,Jim,Okay. ,
5,21,Two Weeks,3795,Michael,"Alright, Michael Scott Paper Company. You want in? Do you want to be a part of this?",
5,21,Two Weeks,3795,Jim,I am not gonna do this.,
5,21,Two Weeks,3795,Michael,Obviously.,
5,21,Two Weeks,3795,Jim,"And you are not going to, either.",
5,21,Two Weeks,3795,Michael,"Oh, agreed, mmm, except...",
5,21,Two Weeks,3795,Jim,"Here's the thing. What I wish for you is that you land a job at a company that A, exists, and B, has a salary. Because they're set up to do that kind of thing.",
5,21,Two Weeks,3795,Michael,Hey hey... what's up Chuck?,
5,21,Two Weeks,3795,Charles,Jim.,
5,21,Two Weeks,3795,Jim,Hey.,
5,21,Two Weeks,3795,Charles,what are you doing?,
5,21,Two Weeks,3795,Jim,"Nothing, just talking.",
5,21,Two Weeks,3795,Charles,"Okay, Michael handed in his 2-week notice, did you also hand in your 2-week?",
5,21,Two Weeks,3795,Jim,I didn't... no.,
5,21,Two Weeks,3795,Charles,Okay. After you.,
5,21,Two Weeks,3795,Michael,No I'm staying.,
5,21,Two Weeks,3795,Charles,Okay.,
5,21,Two Weeks,3796,Dwight, Do you want me to translate the German instructions for you?,
5,21,Two Weeks,3796,Pam,"No, I'm sure they're pretty much the same as the English instructions.",
5,21,Two Weeks,3796,Dwight,Typical American ignorance that got us involved in a war we never should have been in. World War II.,
5,21,Two Weeks,3796,Pam,"That's a really... well fine, Do the German instructions say what this is supposed to do?",
5,21,Two Weeks,3796,Dwight,"Deutsch... let me see here. That is either an incense dispenser, or a ceremonial sarcophagus.",
5,21,Two Weeks,3796,Pam,Hmm...,
5,21,Two Weeks,3797,Dwight,My German is pre-industrial and mostly religious.,
5,21,Two Weeks,3798,Michael,"Pam, listen. This order form. Instead of saying ""Dunder Mifflin"" at the top is there any way I could get it to say something else?",
5,21,Two Weeks,3798,Pam,Like Michael Scott Paper Company?,
5,21,Two Weeks,3798,Michael,You... oh. Somebody has been talking in bed. Pillow talk.,
5,21,Two Weeks,3798,Pam,Hmm... yeah. Listen Michael. Have you really thought this through? 'Cause it's a pretty big risk.,
